C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C70,C71,C72,C73,C74,C75,C76,C77,C78,C79,C80,C81,Solution
0,7,5,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,3,0,5,0,0,2,0,0,5,7,2,8,0,6,0,0,9,1,0,0,0,6,0,5,0,0,0,0,0,6,8,7,0,0,1,0,0,0,0,3,9,6,0,0,0,0,0,1,0,0,0,5,875
0,8,0,7,0,0,0,6,0,0,0,0,0,0,0,8,0,4,1,0,0,0,6,0,0,0,5,3,0,0,0,0,4,0,0,7,0,0,0,0,0,7,0,5,2,0,0,4,0,0,2,6,0,1,0,0,0,0,5,0,0,0,0,0,2,0,3,4,0,0,0,0,0,0,0,0,0,1,3,0,6,489
0,0,0,0,6,3,0,0,0,1,8,0,0,5,2,0,3,4,5,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,5,9,0,0,0,0,4,0,0,0,0,0,6,0,1,0,0,2,0,0,0,0,9,0,3,4,0,6,0,3,0,5,0,0,8,0,9,0,427
0,0,0,0,0,0,0,0,2,0,0,4,0,0,5,0,3,0,0,0,0,4,8,0,6,0,0,0,4,0,0,0,7,3,0,0,0,3,0,0,0,0,1,6,0,0,0,5,6,0,4,0,7,0,0,7,8,0,5,2,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,3,5,0,0,581
4,0,0,6,5,0,0,9,0,0,0,7,0,0,2,0,0,0,0,0,0,0,7,9,0,1,0,0,7,0,1,0,0,0,0,3,1,0,0,0,0,7,0,0,0,0,3,0,5,0,0,2,0,0,0,6,0,0,0,0,3,0,4,0,0,0,0,0,5,0,0,6,0,0,0,0,0,1,0,5,0,412
0,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,7,3,0,0,0,0,5,0,0,0,0,0,6,0,2,9,0,1,0,0,0,0,1,3,0,6,0,9,0,0,0,7,0,0,0,0,3,0,0,0,3,0,0,1,6,0,0,9,5,0,4,0,2,0,0,0,0,0,0,0,7,0,2,0,9,675
8,0,0,0,0,0,0,0,9,1,0,0,6,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,4,9,3,0,0,5,0,0,0,0,5,0,0,3,1,0,0,0,6,0,7,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,8,0,0,4,9,0,3,0,9,5,0,0,0,6,0,0,857
0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,7,0,1,3,0,0,6,0,0,2,0,0,0,0,5,7,0,0,1,6,0,4,0,0,0,0,0,0,2,0,0,5,4,0,0,0,3,0,0,0,0,0,0,0,5,0,7,0,9,0,0,0,0,0,0,0,4,0,2,0,9,3,0,6,0,527
0,9,7,0,0,0,0,1,3,3,0,6,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,8,2,0,0,1,9,6,0,0,0,0,3,0,0,8,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,2,4,9,0,3,0,0,0,0,0,0,6,0,7,0,0,897
0,0,0,0,3,0,0,6,1,1,0,0,0,0,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,9,7,0,4,0,2,0,0,6,1,0,0,8,0,8,0,0,0,4,0,2,0,0,0,0,0,0,0,0,4,9,8,3,0,0,9,0,0,0,2,0,0,4,0,1,0,0,8,3,578
6,0,0,4,0,2,0,0,1,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,5,7,0,0,2,8,5,0,0,4,0,0,3,0,0,0,0,0,0,0,0,1,7,0,4,0,0,0,3,0,0,0,0,8,0,0,7,0,2,5,6,7,0,0,0,0,0,0,8,1,0,0,0,2,0,689
0,0,9,0,0,4,0,3,5,0,0,0,0,0,0,0,0,0,5,0,0,1,3,0,0,8,4,0,0,0,5,6,3,0,0,2,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,2,0,0,4,0,0,5,1,0,0,0,8,1,3,0,0,2,0,0,0,169
0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,5,1,8,0,0,2,0,9,0,0,0,2,0,0,0,5,0,7,0,0,5,0,0,0,0,1,2,0,9,1,0,0,3,0,2,0,0,8,0,0,1,0,8,5,6,0,0,0,0,0,0,0,0,0,9,5,0,0,3,6,0,0,0,0,0,364
6,0,0,5,0,4,0,1,3,0,3,0,9,0,0,8,7,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,3,0,0,0,0,7,9,3,0,8,0,0,6,5,3,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,9,0,6,4,0,0,0,0,679
6,2,0,0,0,0,5,1,0,3,0,0,0,0,4,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,1,0,0,0,0,7,5,6,0,9,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,5,0,1,0,4,9,0,0,3,0,6,0,0,3,0,2,0,0,628
0,0,0,0,0,0,0,0,0,0,7,0,4,1,0,0,0,0,0,0,4,0,0,8,0,7,0,2,0,0,0,0,9,7,5,0,5,0,0,0,0,6,0,0,4,1,6,0,0,5,0,0,9,0,0,5,0,9,0,7,0,1,0,0,2,0,0,0,1,0,4,0,0,0,0,0,0,0,0,8,2,812
0,7,0,0,0,0,0,9,0,0,0,3,2,0,9,0,7,0,0,8,0,0,0,4,0,3,1,0,0,7,0,2,8,0,0,0,0,1,8,4,0,7,0,0,9,0,0,0,0,0,0,0,4,0,1,0,0,9,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,571
6,0,3,0,0,2,0,4,0,0,0,0,1,0,6,0,0,9,0,0,0,3,7,0,5,0,0,0,1,0,0,0,0,2,0,5,0,9,0,0,0,3,0,6,0,2,0,5,4,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,9,0,9,0,6,0,0,0,0,0,0,653
0,4,8,0,2,6,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,6,0,2,0,0,4,0,0,7,0,0,0,0,0,3,8,0,0,2,0,0,3,0,0,0,6,0,0,0,9,4,0,0,0,0,0,0,2,0,0,1,6,0,3,0,0,7,0,6,9,0,3,0,0,0,548
5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,7,0,0,9,0,0,3,8,0,0,0,0,0,8,7,0,3,0,0,0,2,1,0,0,0,5,0,0,8,9,0,0,0,1,0,0,5,0,0,0,0,5,0,6,0,0,0,0,8,0,0,2,9,3,0,6,0,0,0,0,8,7,0,0,0,532
9,0,0,4,0,0,0,0,0,1,0,0,2,0,0,5,0,0,4,0,8,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,3,6,0,0,0,1,0,0,0,0,0,0,6,0,4,0,0,0,2,0,0,9,8,3,0,0,1,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,925
0,0,3,7,0,0,0,0,8,0,0,0,0,0,1,0,5,0,0,0,0,0,8,0,4,0,6,0,0,0,0,0,0,0,1,0,6,5,0,0,0,0,2,0,4,0,0,0,5,7,0,8,0,0,5,0,0,0,0,0,0,0,0,1,0,0,4,5,3,0,0,7,0,0,7,0,6,0,0,4,2,963
3,0,0,0,7,4,0,0,0,0,0,0,0,5,0,0,0,0,0,6,4,0,0,0,0,0,2,0,3,0,0,0,0,0,5,4,0,0,9,5,4,0,0,0,0,0,0,0,0,0,0,9,0,6,4,0,7,9,0,2,0,0,3,0,0,0,0,8,6,0,4,0,0,0,0,0,0,0,0,8,0,318
0,0,0,2,0,1,0,8,0,0,0,0,0,0,8,0,2,0,0,0,0,0,7,0,6,3,0,3,0,9,0,8,0,0,0,0,0,0,6,0,0,0,0,4,0,7,0,1,0,0,0,3,9,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,7,0,0,6,0,3,7,9,0,0,0,0,935
0,0,1,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,6,0,0,0,1,8,4,3,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,9,0,4,0,9,6,3,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,6,3,4,0,0,0,0,0,0,2,1,3,0,8,541
0,0,0,2,0,0,7,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,6,1,0,0,0,3,2,0,5,0,0,0,0,0,0,8,0,0,0,9,3,6,0,1,0,0,0,0,0,0,0,9,0,9,0,0,3,5,8,0,0,0,6,2,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,948
9,0,7,8,0,0,5,0,4,0,0,4,9,0,0,0,0,1,0,0,0,0,4,0,8,0,3,0,9,0,0,0,8,0,0,0,7,3,8,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,5,0,0,7,8,0,0,0,3,0,2,0,0,927
0,0,7,0,0,0,1,0,2,1,9,0,0,0,7,6,0,0,2,0,0,4,0,1,0,0,8,0,0,0,0,0,0,0,0,7,7,4,0,0,6,0,2,0,0,0,0,2,0,0,0,4,5,0,0,0,5,2,0,0,0,0,4,0,0,0,0,0,0,7,0,5,9,0,0,1,0,0,0,0,0,457
4,0,0,0,0,2,7,0,0,2,0,0,3,0,9,6,0,5,3,9,6,0,0,7,0,4,0,0,3,0,2,0,0,0,0,8,0,0,0,0,0,6,5,0,0,0,2,0,9,0,5,0,0,0,9,7,0,0,0,0,4,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,451
9,0,0,0,5,0,0,7,8,0,0,0,0,0,4,1,9,6,0,0,0,0,0,0,0,0,5,0,0,3,8,0,1,0,0,0,1,0,0,0,6,0,0,8,0,0,6,7,0,9,0,0,1,0,0,8,0,0,4,0,3,0,7,0,4,5,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,931
0,0,0,9,0,0,0,6,0,0,0,7,3,0,0,8,2,0,2,0,3,0,7,5,0,0,1,0,0,0,0,0,0,0,0,6,7,0,0,0,2,0,1,9,0,3,0,0,0,9,1,5,0,0,8,9,0,6,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584
5,4,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,5,7,0,0,0,0,7,6,0,0,8,0,0,7,8,0,5,4,0,0,0,2,0,0,4,0,0,0,0,1,6,0,0,0,0,0,0,9,4,0,5,0,6,0,0,0,0,0,9,8,0,0,0,0,0,5,549
0,0,9,2,0,0,4,1,7,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,2,2,0,5,4,8,0,7,0,0,1,0,0,5,0,2,0,0,0,9,0,0,1,0,0,0,0,6,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,8,0,7,0,0,0,0,9,859
2,0,9,0,0,4,0,3,0,0,0,8,3,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,3,0,0,9,0,0,0,2,0,8,5,0,0,0,3,0,0,4,0,0,4,0,5,2,0,1,3,269
1,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,5,1,8,0,0,3,0,0,0,7,0,3,0,2,0,1,4,0,0,0,0,0,0,0,5,8,0,1,0,0,7,6,0,0,0,5,0,0,2,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,179
0,0,0,2,0,5,0,3,0,0,2,0,7,8,0,0,0,0,0,4,9,0,0,0,8,0,0,9,0,4,0,0,0,0,0,8,0,7,1,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,5,3,0,0,0,0,0,0,9,3,8,1,2,0,0,0,718
0,8,9,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,2,0,0,0,7,0,0,0,0,0,7,0,0,0,0,1,0,4,8,0,0,0,0,9,7,2,0,0,1,4,0,0,0,0,3,5,0,0,0,0,1,2,0,0,0,1,0,0,5,0,0,4,0,0,0,0,0,3,0,0,9,0,0,389
0,0,1,0,0,5,7,0,0,0,6,0,0,0,2,0,8,1,0,0,0,0,1,8,0,6,0,0,2,0,0,5,7,0,9,6,0,0,0,0,0,0,0,7,0,0,0,0,9,0,6,8,2,0,0,0,0,0,8,1,0,0,3,0,0,0,0,6,0,2,0,8,0,0,5,0,3,0,6,0,0,841
0,0,0,0,0,0,3,0,0,3,2,0,0,0,5,0,0,1,0,4,0,0,9,0,0,0,2,0,9,0,4,2,0,0,0,6,0,0,0,5,0,0,0,0,0,5,0,6,9,0,0,2,0,8,0,1,9,0,6,0,0,0,0,0,0,2,0,4,0,0,0,0,4,8,0,0,0,0,0,0,0,967
0,9,0,0,0,3,0,0,0,2,0,0,0,1,0,0,7,0,1,8,0,0,0,2,0,0,0,8,0,0,2,0,1,6,0,0,9,0,0,0,3,0,2,4,0,0,3,0,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,8,0,0,0,0,6,0,9,3,0,796
0,0,0,0,2,0,0,8,7,0,0,7,6,0,0,0,0,0,4,0,0,0,7,5,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,8,9,0,0,4,0,0,0,6,2,0,0,2,5,1,0,0,7,0,0,8,6,0,8,9,1,0,0,7,0,165
0,0,5,0,0,4,7,3,0,1,0,0,0,0,0,5,0,0,0,8,7,0,3,0,0,0,0,0,0,4,6,0,7,0,0,5,0,0,0,0,0,0,1,0,2,0,5,8,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,2,1,5,0,0,0,0,6,0,4,0,0,0,0,0,0,0,965
0,0,0,0,5,6,0,2,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,9,0,7,0,0,0,0,0,0,4,2,0,0,0,3,5,9,0,0,0,0,5,7,4,0,0,6,0,0,9,4,6,0,1,7,5,0,981
0,9,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,3,2,9,0,0,6,0,0,0,7,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,5,9,4,0,3,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,4,0,2,7,1,0,0,0,0,293
9,0,4,0,0,0,2,0,0,0,0,0,4,7,0,0,0,0,2,5,0,0,9,0,0,0,0,5,0,0,0,0,0,7,0,0,7,1,9,0,8,6,4,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,5,0,0,0,9,7,0,2,0,1,0,6,0,2,0,0,0,0,9,0,7,974
0,9,0,1,3,0,7,0,5,3,0,8,0,0,0,0,0,0,0,7,0,8,0,0,2,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7,0,0,1,0,0,0,5,0,0,0,0,2,6,0,1,0,0,9,0,0,0,0,0,9,0,0,2,0,0,5,0,7,2,0,8,6,0,294
5,0,0,0,0,0,0,3,0,0,9,0,0,0,0,2,0,0,0,0,0,0,6,0,1,5,0,2,0,0,0,0,1,0,0,0,0,4,0,0,0,3,9,0,6,0,5,0,0,9,0,4,1,0,0,0,0,0,7,5,0,0,0,1,0,0,4,2,6,0,0,3,4,0,0,0,0,0,0,0,2,516
3,0,0,0,6,0,7,0,1,0,0,0,1,7,0,0,3,4,0,1,0,0,0,0,0,0,0,9,0,0,6,0,0,3,0,0,0,0,0,0,1,0,0,0,5,0,0,0,3,2,0,6,0,7,2,0,0,0,0,7,0,0,0,0,0,5,4,0,0,1,9,0,0,6,0,0,0,0,0,0,0,382
0,7,0,0,3,0,5,9,1,0,0,0,0,0,0,0,7,0,1,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,6,0,6,0,5,0,0,0,9,0,0,0,9,0,0,0,0,4,0,3,0,5,0,0,0,0,7,0,0,9,6,0,0,1,5,0,0,0,0,0,2,0,4,3,0,0,0,276
6,0,9,0,0,7,0,0,0,0,5,0,4,9,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,7,0,4,6,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,4,8,5,2,0,0,1,0,0,8,4,6,0,639
0,1,0,7,3,0,0,0,0,0,0,7,0,5,8,0,0,0,2,6,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,2,9,0,0,0,3,0,9,6,0,0,0,0,5,0,0,3,0,8,0,0,0,6,0,5,0,0,0,0,0,7,0,0,0,8,0,0,7,0,1,0,814
0,0,4,0,0,0,5,6,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,4,8,0,0,0,0,0,0,0,5,9,0,0,0,0,0,5,2,0,0,0,7,0,8,0,0,1,0,0,2,0,5,0,0,4,0,8,0,0,8,0,0,2,0,0,0,7,6,0,0,0,0,1,4,0,0,914
0,0,0,2,4,5,0,0,0,0,1,0,0,0,6,2,7,3,0,9,0,0,0,0,0,0,0,0,0,0,0,1,9,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,9,0,2,0,7,6,0,0,0,0,4,9,5,0,3,0,7,0,6,0,738
0,0,0,0,1,0,2,0,0,0,0,0,0,8,6,7,0,5,0,0,0,5,0,3,0,9,0,0,0,0,8,0,9,0,0,0,0,0,0,0,5,0,0,0,0,9,0,2,0,0,0,8,0,1,0,6,0,0,0,0,5,0,2,5,0,0,2,0,1,0,7,0,8,0,7,0,9,0,0,0,0,395
0,6,0,0,0,0,0,1,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,4,7,1,8,0,5,0,0,0,0,9,0,0,0,4,0,0,5,0,0,0,7,0,0,9,2,0,0,5,0,0,6,0,0,0,6,0,0,4,0,0,0,5,0,0,8,1,0,2,0,0,4,0,962
0,0,0,0,0,0,0,0,1,1,8,0,0,9,0,0,3,2,0,3,0,0,1,0,0,9,6,3,0,0,5,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,1,3,0,0,5,0,0,2,0,6,0,956
0,9,0,4,0,7,3,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,1,6,2,9,2,0,0,7,3,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,9,4,0,0,6,5,0,0,2,0,0,0,0,0,0,2,0,3,0,0,0,1,0,892
3,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,5,6,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9,0,0,7,3,0,0,0,0,4,0,5,2,0,6,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,5,0,0,0,2,0,0,0,0,1,7,0,0,315
0,8,0,3,0,7,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,9,2,0,0,0,5,0,9,0,8,6,0,4,4,0,0,0,0,0,9,0,0,0,0,3,0,7,4,0,5,0,0,0,0,0,0,0,0,0,3,0,2,0,8,0,0,0,0,0,0,9,0,2,0,0,5,8,0,289
0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,2,0,7,0,5,0,1,0,6,0,0,0,0,0,0,0,0,0,9,7,0,0,0,3,7,4,0,0,0,0,0,0,2,0,0,5,0,1,0,3,0,0,0,9,7,0,5,0,0,0,4,6,0,0,3,0,9,725
0,0,1,0,0,0,0,9,0,0,7,0,2,3,0,0,6,0,9,0,5,0,0,0,0,8,0,0,0,0,8,5,0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,1,0,0,0,7,0,1,0,6,0,0,0,5,9,0,0,0,0,0,7,0,0,2,5,0,9,1,2,0,0,0,0,261
7,2,0,0,0,9,0,0,5,0,9,5,0,4,3,0,0,7,0,0,0,5,0,0,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,5,2,0,3,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,2,7,0,6,3,0,0,1,0,0,0,0,723
4,8,0,0,0,2,0,0,0,0,0,1,6,0,0,0,0,0,3,0,7,1,0,0,0,0,9,0,0,0,3,0,9,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,9,0,0,0,0,9,8,0,3,4,6,0,0,0,6,7,0,1,0,8,0,0,0,8,0,0,6,0,0,2,485
1,0,8,6,0,0,0,0,9,4,0,0,8,7,0,0,1,0,0,2,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,5,0,0,0,0,0,0,4,6,0,0,5,0,0,8,9,1,0,0,0,0,0,0,0,6,5,0,0,7,2,0,158
0,5,0,0,0,4,2,0,0,0,0,0,0,0,0,6,0,3,6,0,9,0,3,1,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,5,0,7,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,1,2,9,0,0,5,0,9,0,3,7,0,0,0,6,0,358
8,0,0,7,0,0,3,2,0,0,7,0,9,0,0,4,0,0,0,2,0,0,5,0,0,7,0,0,0,7,0,0,3,1,0,0,3,0,0,8,0,7,0,0,0,9,0,0,5,4,1,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,4,0,894
0,4,0,0,0,0,0,2,9,3,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0,7,4,0,5,0,0,0,0,1,3,0,0,0,0,3,0,2,0,0,9,0,7,0,0,0,0,3,5,0,0,4,0,0,9,0,7,0,0,6,0,7,5,0,0,0,0,2,0,0,145
0,0,0,1,0,4,0,0,0,0,0,0,0,7,0,4,0,2,0,0,0,0,0,0,0,0,7,9,0,0,0,4,5,0,3,8,0,7,0,0,0,9,1,0,5,3,0,8,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,8,0,0,0,0,0,2,3,0,0,5,9,0,267
0,0,0,1,0,0,0,2,7,0,0,0,4,0,0,8,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,3,0,9,0,0,0,0,4,0,0,0,0,0,2,4,0,0,0,9,0,0,0,8,8,0,9,0,2,1,0,7,6,0,7,0,0,6,0,2,0,9,948
0,4,0,0,0,0,0,3,0,0,3,0,0,0,0,8,7,0,8,0,0,0,0,0,0,0,0,0,0,8,5,7,0,0,0,0,0,7,0,0,1,4,6,0,0,5,0,0,0,0,2,4,0,0,0,0,4,0,0,8,1,0,6,0,2,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,2,642
0,0,0,6,9,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,1,0,0,0,0,3,0,5,4,0,8,2,0,2,8,0,0,0,0,3,0,6,0,5,0,0,0,9,0,4,0,1,9,0,8,0,0,0,0,0,0,6,1,0,0,0,4,0,0,0,0,0,0,6,0,0,0,281
0,8,0,0,0,5,0,0,9,2,1,0,0,0,0,7,0,0,0,7,4,8,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,4,0,2,0,0,0,0,5,0,0,0,9,0,0,3,0,4,0,9,0,0,0,0,0,8,0,7,0,0,0,0,0,9,0,0,0,2,0,0,8,0,0,0,1,386
0,0,0,0,0,9,0,4,5,0,0,0,0,0,3,0,2,7,0,0,0,0,4,0,6,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,7,0,6,0,0,0,6,0,0,0,5,3,0,0,4,7,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,6,0,0,1,2,0,0,0,281
0,0,6,0,0,0,0,9,5,0,9,0,0,0,0,2,0,3,0,0,0,0,3,0,0,7,0,0,0,7,0,0,1,3,0,0,0,0,8,6,0,0,7,0,0,1,0,5,2,0,0,6,8,0,2,0,9,0,0,5,0,1,0,0,8,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,316
1,3,0,0,8,0,0,0,0,0,0,2,0,0,0,4,0,3,5,0,0,0,0,0,0,9,0,0,0,6,0,0,0,1,0,0,0,8,9,2,1,0,0,6,4,0,0,0,3,0,5,8,0,0,0,0,0,0,5,0,6,0,0,0,6,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,137
3,0,0,0,4,0,9,6,8,6,0,0,0,0,1,3,5,0,5,0,0,0,0,0,0,0,0,0,0,6,9,0,0,4,3,0,7,1,9,4,6,0,8,0,0,0,0,0,0,5,0,0,0,6,9,0,0,0,0,0,0,1,0,1,4,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,321
0,0,2,0,0,1,0,0,4,0,0,0,0,4,0,2,0,9,4,0,0,0,0,9,0,7,0,0,1,3,4,0,0,0,0,2,7,0,6,8,0,0,1,0,0,0,0,0,3,0,0,7,0,0,0,7,0,0,2,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,6,8,0,0,692
0,0,0,0,1,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,7,8,0,0,7,1,0,0,0,5,6,0,2,4,0,0,0,0,0,0,7,0,6,0,0,0,3,0,5,0,0,0,0,3,0,6,0,0,0,8,0,0,2,0,0,0,0,5,0,0,0,0,4,0,3,0,2,0,857
0,0,6,0,7,9,2,1,0,8,0,0,0,6,0,0,0,0,0,0,1,0,4,0,9,5,0,0,0,0,0,0,7,0,4,1,0,1,0,0,0,5,0,6,0,0,0,8,0,0,6,5,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,8,2,0,0,0,546
0,0,0,7,0,6,1,2,0,0,0,0,2,0,0,0,9,0,0,0,0,0,1,0,3,0,6,1,0,7,0,0,9,8,0,3,0,0,0,0,4,0,0,0,0,6,0,0,0,0,7,0,0,2,0,0,0,3,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,6,0,0,1,4,8,9,935
0,0,4,6,0,0,0,3,0,0,0,2,0,0,0,9,6,0,0,8,3,5,0,0,0,2,1,0,0,0,0,9,0,0,0,0,0,9,0,2,0,3,0,0,5,0,0,0,4,1,8,0,9,0,0,0,0,9,0,2,6,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,2,974
0,2,0,3,0,8,0,4,1,0,1,3,0,0,0,0,0,8,0,0,0,0,1,0,0,3,0,0,0,0,5,0,9,0,0,2,0,0,6,0,0,0,8,0,0,0,0,8,0,0,4,0,0,0,6,0,0,4,0,2,0,0,0,5,8,9,0,0,3,0,0,0,0,0,0,0,0,1,0,9,0,925
0,0,0,0,6,0,0,9,0,0,0,0,0,3,0,0,1,0,0,4,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,9,0,1,0,0,0,0,3,5,0,0,4,0,0,5,0,8,0,8,0,0,5,0,0,1,0,0,0,0,0,0,0,0,3,6,0,0,6,0,4,0,0,7,0,8,513
